startup_name,domain,funding_amount,equity_offered,founders,stage,country,season,deal_status,investor
TechLabs_1096,agri,,unknown,4 founders,Series C,USA,5,Offer Withdrawn,Namita
DigitalSystems_1097,Travel,61555767,,Unknown,Angel,USA,2,Funded,Aman
UrbanHub_1098,E‑commerce,,,,Angel,Canada,,Offer Withdrawn,Vineeta
MetaHub_1099,agri,,unknown,,Bootstrapped,uk,2,,Peyush
MetaGen_1100,food,,,3 founders,Series B,,3,No Deal,
QuantumKart_1101,logistics,,37.82%,,Series B,canada,,Offer Withdrawn,Lori
DataGrow_1102,ecommerce,19508520,,3 founders,,,5,No Deal,Barbara
MetaBridge_1103,Agri,,,4 founders,Angel,,7,Partially Funded,Lori
NextWorks_1104,ecommerce,,55.51%,3 founders,Series B,uk,4,,Peyush
CloudWorks_1105,AI,,20.74%,,Bootstrapped,Canada,3,Funded,Mark
GreenSystems_1106,tech,78711205,,,Series C,canada,1,Funded,Anupam
DigitalWorks_1107,Food,,6.28%,4 founders,Angel,india,7,Offer Withdrawn,Peyush
SmartGen_1108,tech,31819934,unknown,,Series A,,4,Offer Withdrawn,Ashneer
FoodWorks_1109,travel,65879180,unknown,,Series A,india,,Offer Withdrawn,Barbara
FinWave_1110,fashion,24542643,,Unknown,Series A,India,7,,Vineeta
FreshEdge_1111,Tech,,,1 founder,Bootstrapped,usa,3,Partially Funded,Lori
DigitalHub_1112,ecommerce,,unknown,2 founders,Bootstrapped,Canada,7,,Mark
HealthSystems_1113,logistics,,35.91%,2 founders,,UAE,5,Rejected,Lori
AgriHub_1114,EdTech,,,2 founders,Series C,USA,5,,Lori
HealthNest_1115,,,,3 founders,Series B,uae,1,,Anupam
HealthPulse_1116,agri,,47.99%,3 founders,Series B,UAE,3,,Anupam
FinCore_1117,logistics,,,2 founders,Bootstrapped,usa,5,Funded,
EduSolutions_1118,agri,,unknown,,Series A,india,3,Offer Withdrawn,Barbara
NextWorks_1119,food,70163533,unknown,Unknown,Series B,india,5,No Deal,Mark
MetaLabs_1120,AI,11271374,,1 founder,Series C,UAE,4,Offer Withdrawn,Ashneer
TechHub_1121,travel,87870950,,Unknown,,India,5,Partially Funded,Aman
HyperBox_1122,E‑commerce,13970942,17.43%,4 founders,Series A,UAE,,Partially Funded,Peyush
HealthMart_1123,Agri,,,3 founders,Pre-Seed,canada,,,Anupam
InnoKart_1124,Food,,,,Angel,UAE,,No Deal,Mark
CloudHub_1125,fashion,15299398,,,Series A,,4,No Deal,
HealthBridge_1126,Agri,,unknown,4 founders,Series A,USA,4,Rejected,Kevin
HyperHub_1127,agri,,,3 founders,Series B,UAE,5,Offer Withdrawn,Aman
InnoKart_1128,food,93447651,,,Bootstrapped,USA,4,Partially Funded,Peyush
BrightKart_1129,Fashion,98669891,,3 founders,Angel,USA,,Funded,Peyush
CloudBridge_1130,ecommerce,,,Unknown,Seed,Canada,1,Rejected,Namita
BrightCore_1131,Travel,64030308,,,,usa,4,Offer Withdrawn,Peyush
QuantumHub_1132,travel,14092444,,,Pre-Seed,,4,Offer Withdrawn,Lori
NextKart_1133,Health,,,1 founder,Angel,canada,3,No Deal,Aman
HealthGrow_1134,Fashion,,38.38%,Unknown,Seed,,7,,Aman
TechHub_1135,Food,,,1 founder,Series C,usa,3,Funded,Barbara
DigitalHub_1136,food,,,4 founders,Series A,canada,7,Rejected,
DigitalPulse_1137,Logistics,,unknown,3 founders,Seed,uk,5,No Deal,Lori
DataWorks_1138,tech,21494265,unknown,,,UAE,2,No Deal,Mark
SmartBox_1139,Food,,,3 founders,Bootstrapped,India,3,,Mark
FoodPulse_1140,agri,,55.12%,2 founders,Pre-Seed,UAE,,Partially Funded,
MetaCore_1141,Food,,,4 founders,Series C,uk,2,Offer Withdrawn,Ashneer
SmartGen_1142,FinTech,,42.96%,,Series A,USA,2,Partially Funded,
DataKart_1143,logistics,19089,unknown,Unknown,Angel,india,7,,Vineeta
BrightPulse_1144,health,93536125,35.69%,4 founders,Series C,uae,3,Offer Withdrawn,Anupam
HealthBridge_1145,AI,,,4 founders,Angel,uae,,Partially Funded,
FinSpark_1146,AI,,33.28%,Unknown,Seed,USA,5,Partially Funded,Lori
SmartEdge_1147,edtech,46151669,,,Bootstrapped,canada,5,,Vineeta
CloudWorks_1148,Health,,,,,uk,4,No Deal,Lori
QuantumWave_1149,fintech,,38.89%,1 founder,Seed,USA,,Funded,Kevin
AgriSystems_1150,Logistics,,40.70%,4 founders,Bootstrapped,usa,4,Partially Funded,Ashneer
MetaNest_1151,Health,76121078,,,Pre-Seed,canada,,Rejected,Peyush
HyperLink_1152,Health,,,,Bootstrapped,,6,No Deal,Peyush
HealthFoods_1153,Tech,,unknown,Unknown,Series C,,,Rejected,Lori
DigitalEdge_1154,Travel,78182827,,3 founders,Series C,USA,,Funded,Barbara
GreenWave_1155,food,,unknown,2 founders,Series A,Canada,3,Funded,Ashneer
TechSystems_1156,Health,,,1 founder,Series A,India,4,Rejected,Anupam
DigitalBridge_1157,E‑commerce,,,,Series C,uae,,No Deal,Barbara
HyperPulse_1158,Agri,,,Unknown,Seed,usa,,Offer Withdrawn,Mark
MetaFoods_1159,edtech,,58.05%,4 founders,Series C,india,6,Partially Funded,Ashneer
AIHub_1160,AI,,,4 founders,,Canada,7,Funded,
AIMart_1161,EdTech,,,,Bootstrapped,USA,5,Offer Withdrawn,Mark
TechBridge_1162,Travel,39659078,2.64%,,Bootstrapped,india,5,Funded,Mark
AgriSystems_1163,EdTech,,unknown,,Series B,canada,3,Offer Withdrawn,Namita
DigitalKart_1164,Tech,,unknown,,Series C,India,4,Rejected,Lori
FinNest_1165,ai,,,,Angel,usa,4,Offer Withdrawn,Mark
FreshFoods_1166,,,2.53%,Unknown,Series A,,7,Offer Withdrawn,Kevin
AgriCore_1167,ai,,,Unknown,Series C,india,4,Offer Withdrawn,Vineeta
EduSystems_1168,Agri,,,,Series B,uae,,Funded,Barbara
DigitalLabs_1169,Travel,,,4 founders,Series B,,,Funded,Vineeta
AISpark_1170,Food,,,4 founders,Series B,India,,Rejected,Kevin
DataSolutions_1171,fashion,92101201,,Unknown,Series A,UAE,4,Rejected,Mark
FinSpark_1172,Logistics,,,,Series A,USA,6,Offer Withdrawn,Barbara
GreenHub_1173,,,,,Series A,usa,7,Funded,Anupam
UrbanFoods_1174,logistics,,8.98%,,Bootstrapped,India,4,Rejected,Namita
FinGen_1175,fashion,,,2 founders,Series A,,5,Rejected,
FinPulse_1176,Agri,,unknown,Unknown,Series B,canada,6,No Deal,
HealthWorks_1177,fintech,,,1 founder,Angel,uk,,Offer Withdrawn,Kevin
MetaEdge_1178,E‑commerce,26278290,6.42%,1 founder,Seed,canada,,,Kevin
CloudSpark_1179,travel,78973397,31.64%,,Series B,uk,5,Offer Withdrawn,Barbara
QuantumLink_1180,EdTech,,20.06%,4 founders,Series C,UAE,3,Funded,Kevin
FreshWave_1181,fintech,,,Unknown,Angel,uae,1,Rejected,Peyush
QuantumSolutions_1182,travel,72202378,,2 founders,Seed,india,4,Offer Withdrawn,Namita
CloudMart_1183,fintech,,,3 founders,Seed,UAE,2,Partially Funded,Kevin
CloudFoods_1184,EdTech,,unknown,Unknown,Seed,india,,Partially Funded,Lori
AgriBridge_1185,ai,,unknown,Unknown,Bootstrapped,uk,5,Funded,Anupam
FinBox_1186,EdTech,38103828,,1 founder,Angel,,5,No Deal,Kevin
SmartEdge_1187,logistics,42883083,50.18%,1 founder,Series A,uae,,Offer Withdrawn,Aman
SmartSpark_1188,health,,unknown,,Bootstrapped,canada,3,Funded,Vineeta
AIHub_1189,ecommerce,,,2 founders,Pre-Seed,canada,,Partially Funded,Vineeta
FoodKart_1190,travel,,,3 founders,Angel,,5,No Deal,Ashneer
AIKart_1191,agri,,unknown,3 founders,Series C,Canada,4,Offer Withdrawn,Namita
DataHub_1192,E‑commerce,,,1 founder,Bootstrapped,Canada,7,Funded,Lori
DataFoods_1193,Logistics,17193480,4.04%,Unknown,Series A,USA,7,Funded,Peyush
FoodLabs_1194,FinTech,31120554,55.63%,1 founder,Pre-Seed,uk,4,Offer Withdrawn,Lori
HealthLabs_1195,Logistics,,,,Series B,canada,,Partially Funded,Anupam
SmartHub_1196,Health,95804924,,,Series C,usa,1,,Vineeta
GreenGen_1197,FinTech,,,4 founders,Bootstrapped,USA,,No Deal,Barbara
CloudGen_1198,agri,,5.46%,1 founder,Bootstrapped,UAE,6,Offer Withdrawn,Vineeta
InnoNest_1199,Travel,74738388,unknown,,Series A,USA,1,Funded,Mark
FoodSolutions_1200,fintech,,unknown,Unknown,Angel,,5,Partially Funded,Aman
BrightLink_1201,travel,,,Unknown,Seed,USA,,,Ashneer
HealthBox_1202,edtech,,unknown,Unknown,Series C,india,2,Partially Funded,Lori
DataHub_1203,ecommerce,,,2 founders,Seed,Canada,,Funded,Peyush
AIPulse_1204,health,,37.96%,,Series B,uae,2,No Deal,Mark
GreenHub_1205,Logistics,,,3 founders,Series B,india,6,Partially Funded,Mark
MetaFoods_1206,Logistics,,unknown,2 founders,Bootstrapped,India,4,Funded,Namita
QuantumSpark_1207,tech,,unknown,,Angel,uae,2,Funded,Kevin
GreenSystems_1208,ecommerce,,unknown,3 founders,Angel,uk,4,No Deal,Ashneer
QuantumHub_1209,EdTech,,36.95%,Unknown,Pre-Seed,usa,,Partially Funded,Lori
QuantumWave_1210,FinTech,,,Unknown,Series B,usa,4,Offer Withdrawn,Mark
TechHub_1211,fashion,,,,Series B,uk,4,Partially Funded,Mark
MetaFoods_1212,logistics,16205823,43.29%,Unknown,Pre-Seed,canada,2,Rejected,Vineeta
FoodLabs_1213,Logistics,,46.90%,,Series A,uk,,Rejected,Kevin
UrbanSolutions_1214,food,75806782,,3 founders,Angel,usa,6,No Deal,Aman
HyperLink_1215,logistics,,unknown,Unknown,Bootstrapped,usa,4,Offer Withdrawn,Barbara
AgriFoods_1216,travel,34669361,17.66%,,Bootstrapped,usa,6,Partially Funded,Mark
FreshNest_1217,fintech,,51.55%,Unknown,Angel,uae,2,Funded,Namita
AIHub_1218,Tech,,,3 founders,Angel,Canada,5,,Barbara
EduLabs_1219,Logistics,,23.21%,2 founders,Series C,India,7,Partially Funded,Kevin
DigitalLabs_1220,Food,15294239,,Unknown,Seed,india,7,Partially Funded,
QuantumNest_1221,edtech,,47.93%,4 founders,,uk,4,Offer Withdrawn,Lori
GreenGen_1222,FinTech,71118294,45.28%,,,uk,1,Offer Withdrawn,Ashneer
QuantumLabs_1223,fashion,,,,Pre-Seed,USA,3,Partially Funded,
DigitalGen_1224,fashion,6981251,unknown,Unknown,Series A,uae,3,Offer Withdrawn,Vineeta
GreenSystems_1225,E‑commerce,,unknown,1 founder,Bootstrapped,india,2,Funded,Barbara
MetaKart_1226,ai,,,,Series A,canada,7,,Vineeta
FreshHub_1227,ai,,,4 founders,Bootstrapped,canada,5,,Peyush
DataSpark_1228,Fashion,48677738,,Unknown,Pre-Seed,,3,,Vineeta
BrightHive_1229,E‑commerce,177420,,Unknown,Series B,UAE,3,Funded,Lori
AgriLabs_1230,Health,,53.25%,4 founders,Pre-Seed,,,Funded,Mark
FoodLink_1231,logistics,,,3 founders,Series C,uae,2,Funded,Lori
AgriLink_1232,health,,55.45%,2 founders,Series B,Canada,,Rejected,Lori
GreenEdge_1233,travel,,unknown,Unknown,,UAE,7,Rejected,Aman
TechPulse_1234,ecommerce,,22.06%,Unknown,Series C,uk,,Offer Withdrawn,Mark
AgriKart_1235,FinTech,,4.91%,3 founders,Pre-Seed,uae,6,,Vineeta
EduBridge_1236,AI,1032192,unknown,1 founder,Series B,,,No Deal,Anupam
AgriHive_1237,Food,,,,Angel,Canada,1,Offer Withdrawn,Kevin
InnoSystems_1238,Travel,62126434,,,Pre-Seed,uk,3,No Deal,Kevin
InnoWave_1239,food,,,3 founders,Series B,Canada,3,Funded,Aman
GreenLink_1240,Logistics,,17.82%,4 founders,Series A,usa,4,Offer Withdrawn,Kevin
SmartGen_1241,ecommerce,,,Unknown,Series A,uae,4,No Deal,Ashneer
HyperLink_1242,E‑commerce,43307223,38.42%,2 founders,Angel,uk,4,,Lori
BrightWorks_1243,Logistics,,,,Seed,india,3,Rejected,Namita
FinBox_1244,E‑commerce,,,Unknown,Angel,uk,1,,Kevin
FinMart_1245,edtech,,unknown,,Bootstrapped,uk,7,Funded,Aman
UrbanGrow_1246,Food,68962688,,,Series A,USA,2,,Lori
AIBox_1247,fintech,94477539,,1 founder,Bootstrapped,canada,4,,Namita
HyperHub_1248,food,,,,,usa,1,Funded,Anupam
DataLabs_1249,FinTech,,unknown,,Series B,,6,No Deal,Barbara
FreshWave_1250,Food,,,Unknown,,uk,3,,Mark
NextMart_1251,health,,,1 founder,Bootstrapped,uk,1,Partially Funded,
QuantumSystems_1252,,,,,Series B,uk,4,Offer Withdrawn,
AIEdge_1253,FinTech,37696977,,1 founder,Series A,Canada,5,Partially Funded,Mark
SmartEdge_1254,Tech,,,2 founders,Angel,india,4,Partially Funded,Namita
FinHive_1255,E‑commerce,,,3 founders,Series B,USA,7,Offer Withdrawn,Aman
FreshEdge_1256,EdTech,86891144,21.94%,2 founders,,uk,,Offer Withdrawn,Aman
AgriLabs_1257,fintech,,unknown,,,usa,1,Funded,Lori
HealthBox_1258,travel,,unknown,Unknown,Series C,uk,3,Rejected,Kevin
GreenLink_1259,health,,37.56%,4 founders,Series A,Canada,6,Offer Withdrawn,Vineeta
GreenPulse_1260,Travel,,,4 founders,Series B,India,2,,Namita
MetaNest_1261,Health,,,,Bootstrapped,india,7,Partially Funded,Mark
QuantumWorks_1262,ai,,36.95%,,Series B,USA,3,Rejected,Anupam
QuantumLink_1263,agri,,,3 founders,Bootstrapped,India,,Partially Funded,Aman
HealthMart_1264,Travel,,24.97%,,Series B,,,Rejected,Namita
GreenCore_1265,E‑commerce,72537101,unknown,4 founders,,Canada,4,No Deal,Ashneer
MetaNest_1266,AI,29843799,unknown,3 founders,Series A,uae,3,No Deal,Namita
SmartBox_1267,Food,,,2 founders,Series A,uae,1,No Deal,Ashneer
FoodCore_1268,fintech,,,1 founder,Pre-Seed,India,,Offer Withdrawn,Namita
NextHub_1269,travel,17575328,17.51%,2 founders,Series C,UAE,,Partially Funded,Aman
BrightLink_1270,travel,,,,Angel,UAE,2,Rejected,Anupam
AIWorks_1271,food,,unknown,1 founder,,Canada,1,Funded,Anupam
TechGrow_1272,,,unknown,2 founders,Series B,Canada,3,No Deal,Anupam
FinWorks_1273,fashion,,,,Series A,usa,2,Funded,Aman
TechSolutions_1274,logistics,,,1 founder,Bootstrapped,India,,No Deal,Ashneer
HyperBridge_1275,fashion,,7.98%,Unknown,,canada,1,,Mark
FoodSolutions_1276,logistics,,,3 founders,Seed,USA,6,No Deal,
DataEdge_1277,AI,,21.70%,,Angel,india,3,Rejected,Anupam
NextSolutions_1278,Fashion,,unknown,Unknown,Series B,usa,2,,Vineeta
SmartHub_1279,Fashion,,,3 founders,Pre-Seed,canada,5,Offer Withdrawn,Lori
CloudBox_1280,fintech,,,,Angel,usa,,Funded,Mark
SmartNest_1281,Tech,,unknown,4 founders,Series C,USA,6,No Deal,Namita
MetaLabs_1282,logistics,,,3 founders,Seed,India,,Offer Withdrawn,Lori
CloudBridge_1283,tech,,unknown,,Pre-Seed,Canada,2,Rejected,Barbara
FreshMart_1284,logistics,,,,Series C,India,5,No Deal,Barbara
FreshWorks_1285,,91409230,,,Bootstrapped,uk,1,Funded,Lori
AIGen_1286,health,,unknown,4 founders,Angel,uae,1,,Ashneer
NextKart_1287,,,,4 founders,Series B,india,7,,Kevin
GreenBridge_1288,travel,,,3 founders,Series A,canada,3,Rejected,Aman
FoodLink_1289,E‑commerce,69064404,,,Series B,,5,Rejected,Mark
BrightWorks_1290,FinTech,,,2 founders,Angel,India,6,Offer Withdrawn,Aman
HealthGrow_1291,,,unknown,,Series C,usa,1,No Deal,Ashneer
DataMart_1292,Health,,,1 founder,Bootstrapped,uk,2,,Anupam
InnoWave_1293,ai,,unknown,2 founders,Bootstrapped,,3,,Mark
UrbanMart_1294,Fashion,69227558,unknown,3 founders,Angel,Canada,,Rejected,Kevin
DigitalBridge_1295,fashion,,27.87%,1 founder,Series B,Canada,7,Partially Funded,Anupam
AgriGen_1296,Health,,6.96%,,,UAE,,,Barbara
FreshBridge_1297,,,,2 founders,Series C,usa,,Rejected,Barbara
EduWorks_1298,fashion,,,1 founder,Series A,canada,,Offer Withdrawn,Vineeta
AgriBridge_1299,food,,,4 founders,Bootstrapped,usa,3,Rejected,Peyush
HealthBox_1300,AI,,,3 founders,Series A,india,5,Funded,Ashneer
FoodFoods_1301,ecommerce,,unknown,1 founder,Bootstrapped,,2,Rejected,Lori
FinHive_1302,Logistics,,unknown,4 founders,Series A,,2,Funded,Anupam
HyperMart_1303,FinTech,,17.15%,,Bootstrapped,usa,4,Rejected,Kevin
GreenKart_1304,ecommerce,98190264,unknown,4 founders,,canada,6,,Ashneer
MetaLink_1305,ai,19150041,,3 founders,Series B,india,4,,Lori
BrightFoods_1306,Food,65555703,,1 founder,Series A,Canada,6,No Deal,Vineeta
AISolutions_1307,,,40.37%,,Series A,uae,1,Partially Funded,
FoodGrow_1308,food,,32.36%,2 founders,Angel,Canada,5,Funded,Aman
FreshHive_1309,EdTech,,,2 founders,Bootstrapped,,7,Offer Withdrawn,Lori
FoodWorks_1310,EdTech,,,,Angel,Canada,7,,Barbara
GreenGen_1311,Logistics,,unknown,2 founders,Seed,usa,1,No Deal,Mark
NextHub_1312,fashion,,,2 founders,Angel,india,5,Partially Funded,Vineeta
FinSpark_1313,Agri,,,2 founders,Angel,,5,,Vineeta
AIWorks_1314,Health,,35.94%,,Seed,India,5,Offer Withdrawn,Vineeta
MetaBridge_1315,Travel,,,Unknown,Bootstrapped,UAE,,Rejected,Aman
HyperNest_1316,fashion,,,,,uae,,Partially Funded,Ashneer
CloudWorks_1317,ai,,30.76%,1 founder,Bootstrapped,UAE,2,No Deal,Vineeta
AgriLabs_1318,health,3769257,8.53%,3 founders,,uae,4,Partially Funded,Anupam
UrbanBox_1319,fashion,,unknown,2 founders,,USA,1,Offer Withdrawn,
AILabs_1320,travel,36727102,34.36%,Unknown,Series A,canada,5,Partially Funded,Lori
UrbanSolutions_1321,tech,,,,Series A,India,1,Partially Funded,Mark
FinKart_1322,FinTech,,,1 founder,Series B,uae,3,Rejected,Namita
FreshLabs_1323,fintech,63377443,,,Pre-Seed,canada,2,,Namita
CloudBox_1324,Agri,,,1 founder,,uae,,Funded,Anupam
BrightFoods_1325,Fashion,,unknown,,,India,3,Offer Withdrawn,Vineeta
UrbanSolutions_1326,edtech,,,4 founders,Series A,Canada,3,Rejected,Anupam
FinSystems_1327,Logistics,79282568,53.29%,,Series B,USA,,Offer Withdrawn,Aman
UrbanMart_1328,Agri,,,,Bootstrapped,,2,Rejected,Anupam
FoodKart_1329,logistics,,unknown,,Seed,UAE,7,Funded,Vineeta
EduMart_1330,ai,,,1 founder,Angel,,1,,Aman
FinSystems_1331,fintech,,unknown,,Bootstrapped,UAE,1,Offer Withdrawn,Anupam
FreshGen_1332,tech,92081480,,1 founder,Series B,USA,3,No Deal,Peyush
HyperPulse_1333,Fashion,,unknown,4 founders,Pre-Seed,uae,5,Funded,Lori
EduHub_1334,,80287708,,3 founders,,usa,7,Rejected,Vineeta
SmartGrow_1335,fashion,,,4 founders,,uk,1,Partially Funded,Namita
AIEdge_1336,,,unknown,,Series B,india,3,No Deal,Mark
QuantumMart_1337,Fashion,,unknown,4 founders,Bootstrapped,,4,Rejected,Kevin
DigitalBridge_1338,fintech,,,Unknown,Series C,USA,2,Funded,Ashneer
FreshKart_1339,EdTech,,,,Angel,Canada,3,Rejected,
FreshGen_1340,,63480473,,Unknown,Pre-Seed,India,,Partially Funded,Ashneer
AIFoods_1341,Travel,,34.18%,3 founders,,USA,,Partially Funded,Peyush
AgriWorks_1342,E‑commerce,,,Unknown,Bootstrapped,usa,7,Offer Withdrawn,Anupam
InnoMart_1343,Health,,unknown,2 founders,,india,2,Partially Funded,Ashneer
AgriLabs_1344,tech,58268497,45.68%,3 founders,Seed,,4,Partially Funded,Mark
AIPulse_1345,travel,,,,Series C,usa,5,No Deal,Aman
GreenHive_1346,food,,,3 founders,Bootstrapped,UAE,5,No Deal,Mark
HealthSystems_1347,Health,,49.26%,,Seed,uk,7,,Vineeta
TechLink_1348,E‑commerce,,,4 founders,Angel,USA,7,Rejected,
FreshEdge_1349,Agri,9666623,,1 founder,Angel,uae,6,No Deal,Barbara
SmartSolutions_1350,edtech,39071026,,,Bootstrapped,UAE,4,Offer Withdrawn,Lori
DigitalHub_1351,food,1983883,24.39%,,Series B,,3,,Aman
FoodPulse_1352,Food,,unknown,Unknown,Series C,,5,Partially Funded,Barbara
NextEdge_1353,Agri,28805412,unknown,3 founders,Series A,India,5,Rejected,Anupam
GreenEdge_1354,health,65777754,40.99%,Unknown,,Canada,,,Namita
GreenWorks_1355,Travel,,,2 founders,Series C,india,4,Offer Withdrawn,Anupam
SmartCore_1356,E‑commerce,,36.40%,3 founders,Bootstrapped,uae,5,Partially Funded,Kevin
GreenGen_1357,FinTech,,,3 founders,Angel,usa,1,,Ashneer
FinKart_1358,Agri,,,Unknown,Bootstrapped,usa,1,Rejected,
MetaBridge_1359,ai,45448547,,2 founders,,canada,7,Offer Withdrawn,Kevin
DataSystems_1360,Fashion,,,,Bootstrapped,India,3,Funded,Lori
MetaSystems_1361,Tech,2001472,32.85%,,Pre-Seed,usa,7,Partially Funded,Mark
DigitalMart_1362,Health,22431771,,Unknown,Angel,India,1,,Barbara
TechHub_1363,agri,,,2 founders,Angel,UAE,3,Offer Withdrawn,Namita
UrbanLink_1364,health,,unknown,,Pre-Seed,USA,3,Funded,Lori
TechBox_1365,FinTech,,unknown,1 founder,Bootstrapped,india,6,,Ashneer
MetaWorks_1366,Food,,unknown,,Seed,India,4,Partially Funded,Mark
QuantumBridge_1367,Logistics,19636184,unknown,,,USA,5,Partially Funded,Anupam
FinWave_1368,food,,unknown,,Bootstrapped,India,,Funded,Kevin
AgriKart_1369,ai,,6.27%,Unknown,Angel,,1,Partially Funded,Barbara
DigitalGen_1370,Tech,,unknown,,Seed,canada,,Offer Withdrawn,
InnoSolutions_1371,Fashion,,unknown,,Series A,USA,1,Funded,Peyush
MetaFoods_1372,health,,,4 founders,,india,7,No Deal,
FreshKart_1373,Fashion,,unknown,,,USA,4,Rejected,Kevin
HyperWorks_1374,FinTech,,52.32%,,Pre-Seed,Canada,3,,Ashneer
GreenEdge_1375,,,17.45%,,Seed,Canada,,Funded,Ashneer
GreenBox_1376,logistics,72485696,unknown,Unknown,Series B,india,,Rejected,Barbara
QuantumWave_1377,edtech,,,3 founders,Pre-Seed,India,3,,
InnoNest_1378,logistics,27926387,,,Series C,UAE,3,No Deal,Mark
DataBox_1379,E‑commerce,,unknown,,Series C,usa,4,Funded,Lori
FoodKart_1380,health,,20.75%,Unknown,Seed,usa,5,Partially Funded,Namita
DigitalGrow_1381,Food,,,2 founders,Seed,Canada,4,Funded,Namita
HealthWave_1382,tech,,,,Pre-Seed,India,5,,Peyush
MetaSpark_1383,logistics,,,Unknown,Angel,Canada,3,No Deal,Namita
AgriBox_1384,logistics,53485765,7.38%,Unknown,Series A,india,5,Funded,Kevin
DigitalFoods_1385,agri,,,,Series B,UAE,6,Funded,Vineeta
AIKart_1386,Food,,,,Series B,india,,Partially Funded,Lori
HyperLink_1387,fashion,58484960,,Unknown,Angel,India,3,Offer Withdrawn,Ashneer
SmartBridge_1388,Tech,,unknown,2 founders,Series B,uk,1,Rejected,Anupam
EduFoods_1389,logistics,,14.14%,,Series B,india,5,,Mark
TechWave_1390,FinTech,,37.18%,,Pre-Seed,UAE,2,Offer Withdrawn,
AISolutions_1391,health,,unknown,1 founder,,india,,Funded,Ashneer
BrightLabs_1392,E‑commerce,,,4 founders,Series A,USA,,Offer Withdrawn,Ashneer
TechLink_1393,logistics,,3.89%,4 founders,Series B,uk,5,Rejected,Kevin
MetaHub_1394,,96865415,unknown,Unknown,Seed,india,4,Rejected,Kevin
FreshWorks_1395,fashion,97039592,,,,UAE,,Funded,Ashneer
FinFoods_1396,Health,,unknown,,Series B,uae,7,No Deal,Kevin
FinPulse_1397,Health,52787309,26.22%,2 founders,,canada,5,Offer Withdrawn,Peyush
AgriBox_1398,EdTech,,49.41%,1 founder,Angel,UAE,5,Rejected,Aman
AgriBox_1399,edtech,,52.94%,1 founder,Series A,uk,1,Offer Withdrawn,Mark
InnoBridge_1400,Tech,62606878,9.27%,4 founders,Series C,Canada,,Rejected,
TechWave_1401,Logistics,,,Unknown,Pre-Seed,canada,5,Offer Withdrawn,Peyush
HyperSolutions_1402,EdTech,46712930,43.49%,3 founders,Seed,UAE,2,Partially Funded,Barbara
UrbanGrow_1403,logistics,91627845,,1 founder,Series C,USA,5,Rejected,Mark
AgriWorks_1404,edtech,,19.62%,4 founders,Pre-Seed,,5,,Barbara
CloudBox_1405,health,44069180,,1 founder,Series B,uae,2,,Lori
EduNest_1406,Health,,,3 founders,Series A,india,6,No Deal,Mark
DataCore_1407,AI,99223531,,4 founders,,,7,Funded,
InnoGrow_1408,ai,,14.11%,3 founders,Bootstrapped,,7,,Mark
TechWorks_1409,ecommerce,,unknown,,Series A,UAE,1,Partially Funded,Mark
FinCore_1410,E‑commerce,,3.57%,3 founders,Bootstrapped,usa,5,No Deal,Kevin
AIEdge_1411,Logistics,,,4 founders,Series B,USA,4,Funded,Anupam
HyperBox_1412,Travel,21353687,,2 founders,Series A,uk,3,No Deal,Anupam
NextGen_1413,fintech,48390631,,1 founder,Series A,India,2,No Deal,Vineeta
BrightFoods_1414,edtech,,,,Pre-Seed,UAE,4,,Kevin
HealthSystems_1415,Health,,,3 founders,Bootstrapped,USA,1,No Deal,Barbara
